sucursal,producto,semana,y_real,y_pred,origen,horizonte_semanas,error,error_absoluto
3,PARACETAMOL 500MG,2026-05-03,0.0,0.05809626541807153,2025-12-28,18,-0.05809626541807153,0.05809626541807153
3,PARACETAMOL 500MG,2026-05-10,0.0,0.05828717481768463,2025-12-28,19,-0.05828717481768463,0.05828717481768463
3,PARACETAMOL 500MG,2026-05-17,0.0,0.058017688889137255,2025-12-28,20,-0.058017688889137255,0.058017688889137255
3,PARACETAMOL 500MG,2026-05-24,0.0,0.058232611903637765,2025-12-28,21,-0.058232611903637765,0.058232611903637765
3,PARACETAMOL 500MG,2026-05-31,0.0,0.058108221303740104,2025-12-28,22,-0.058108221303740104,0.058108221303740104
3,PARACETAMOL 500MG,2026-06-07,0.0,0.05815657057691539,2025-12-28,23,-0.05815657057691539,0.05815657057691539
3,VITAMINA C+ZINC+D3,2026-01-11,0.0,1.0576873500453594,2025-12-28,2,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-01-18,1.0,1.0576873500453594,2025-12-28,3,-0.05768735004535941,0.05768735004535941
3,VITAMINA C+ZINC+D3,2026-01-25,1.0,1.0576873500453594,2025-12-28,4,-0.05768735004535941,0.05768735004535941
3,VITAMINA C+ZINC+D3,2026-02-01,2.0,1.0576873500453594,2025-12-28,5,0.9423126499546406,0.9423126499546406
3,VITAMINA C+ZINC+D3,2026-02-08,5.0,1.0576873500453594,2025-12-28,6,3.9423126499546406,3.9423126499546406
3,VITAMINA C+ZINC+D3,2026-02-15,2.0,1.0576873500453594,2025-12-28,7,0.9423126499546406,0.9423126499546406
3,VITAMINA C+ZINC+D3,2026-02-22,1.0,1.0576873500453594,2025-12-28,8,-0.05768735004535941,0.05768735004535941
3,VITAMINA C+ZINC+D3,2026-03-01,4.0,1.0576873500453594,2025-12-28,9,2.9423126499546406,2.9423126499546406
3,VITAMINA C+ZINC+D3,2026-03-08,3.0,1.0576873500453594,2025-12-28,10,1.9423126499546406,1.9423126499546406
3,VITAMINA C+ZINC+D3,2026-03-15,1.0,1.0576873500453594,2025-12-28,11,-0.05768735004535941,0.05768735004535941
3,VITAMINA C+ZINC+D3,2026-03-22,2.0,1.0576873500453594,2025-12-28,12,0.9423126499546406,0.9423126499546406
3,VITAMINA C+ZINC+D3,2026-03-29,3.0,1.0576873500453594,2025-12-28,13,1.9423126499546406,1.9423126499546406
3,VITAMINA C+ZINC+D3,2026-04-05,3.0,1.0576873500453594,2025-12-28,14,1.9423126499546406,1.9423126499546406
3,VITAMINA C+ZINC+D3,2026-04-12,6.0,1.0576873500453594,2025-12-28,15,4.942312649954641,4.942312649954641
3,VITAMINA C+ZINC+D3,2026-04-19,2.0,1.0576873500453594,2025-12-28,16,0.9423126499546406,0.9423126499546406
3,VITAMINA C+ZINC+D3,2026-04-26,0.0,1.0576873500453594,2025-12-28,17,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-05-03,1.0,1.0576873500453594,2025-12-28,18,-0.05768735004535941,0.05768735004535941
3,VITAMINA C+ZINC+D3,2026-05-10,1.0,1.0576873500453594,2025-12-28,19,-0.05768735004535941,0.05768735004535941
3,VITAMINA C+ZINC+D3,2026-05-17,0.0,1.0576873500453594,2025-12-28,20,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-05-24,1.0,1.0576873500453594,2025-12-28,21,-0.05768735004535941,0.05768735004535941
3,VITAMINA C+ZINC+D3,2026-05-31,4.0,1.0576873500453594,2025-12-28,22,2.9423126499546406,2.9423126499546406
3,VITAMINA C+ZINC+D3,2026-06-07,0.0,1.0576873500453594,2025-12-28,23,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-06-14,0.0,1.0576873500453594,2025-12-28,24,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-06-21,0.0,1.0576873500453594,2025-12-28,25,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-06-28,0.0,1.0576873500453594,2025-12-28,26,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-07-05,2.0,1.0576873500453594,2025-12-28,27,0.9423126499546406,0.9423126499546406
3,VITAMINA C+ZINC+D3,2026-07-12,0.0,1.0576873500453594,2025-12-28,28,-1.0576873500453594,1.0576873500453594
3,VITAMINA C+ZINC+D3,2026-07-19,2.0,1.0576873500453594,2025-12-28,29,0.9423126499546406,0.9423126499546406
3,VITAMINA C+ZINC+D3,2026-07-26,2.0,1.0576873500453594,2025-12-28,30,0.9423126499546406,0.9423126499546406
4,AMOXICILINA 500MG,2026-01-11,0.0,0.012652162335170893,2025-12-28,2,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-01-18,0.0,0.012652162335170893,2025-12-28,3,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-01-25,0.0,0.012652162335170893,2025-12-28,4,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-02-01,0.0,0.012652162335170893,2025-12-28,5,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-02-08,0.0,0.012652162335170893,2025-12-28,6,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-02-15,0.0,0.012652162335170893,2025-12-28,7,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-02-22,0.0,0.012652162335170893,2025-12-28,8,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-03-01,0.0,0.012652162335170893,2025-12-28,9,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-03-08,0.0,0.012652162335170893,2025-12-28,10,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-03-15,0.0,0.012652162335170893,2025-12-28,11,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-03-22,0.0,0.012652162335170893,2025-12-28,12,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-03-29,0.0,0.012652162335170893,2025-12-28,13,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-04-05,0.0,0.012652162335170893,2025-12-28,14,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-04-12,0.0,0.012652162335170893,2025-12-28,15,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-04-19,0.0,0.012652162335170893,2025-12-28,16,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-04-26,0.0,0.012652162335170893,2025-12-28,17,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-05-03,0.0,0.012652162335170893,2025-12-28,18,-0.012652162335170893,0.012652162335170893
4,AMOXICILINA 500MG,2026-05-10,0.0,0.012652162335170893,2025-12-28,19,-0.012652162335170893,0.012652162335170893
4,AZITROMICINA 500MG,2026-01-11,0.0,-4.824558165895671e-06,2025-12-28,2,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-01-18,0.0,-4.824558165895671e-06,2025-12-28,3,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-01-25,0.0,-4.824558165895671e-06,2025-12-28,4,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-02-01,0.0,-4.824558165895671e-06,2025-12-28,5,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-02-08,0.0,-4.824558165895671e-06,2025-12-28,6,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-02-15,0.0,-4.824558165895671e-06,2025-12-28,7,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-02-22,0.0,-4.824558165895671e-06,2025-12-28,8,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-03-01,0.0,-4.824558165895671e-06,2025-12-28,9,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-03-08,0.0,-4.824558165895671e-06,2025-12-28,10,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-03-15,0.0,-4.824558165895671e-06,2025-12-28,11,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-03-22,0.0,-4.824558165895671e-06,2025-12-28,12,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-03-29,0.0,-4.824558165895671e-06,2025-12-28,13,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-04-05,0.0,-4.824558165895671e-06,2025-12-28,14,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-04-12,0.0,-4.824558165895671e-06,2025-12-28,15,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-04-19,0.0,-4.824558165895671e-06,2025-12-28,16,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-04-26,0.0,-4.824558165895671e-06,2025-12-28,17,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-05-03,0.0,-4.824558165895671e-06,2025-12-28,18,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-05-10,0.0,-4.824558165895671e-06,2025-12-28,19,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-05-17,0.0,-4.824558165895671e-06,2025-12-28,20,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-05-24,0.0,-4.824558165895671e-06,2025-12-28,21,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-05-31,0.0,-4.824558165895671e-06,2025-12-28,22,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-06-07,0.0,-4.824558165895671e-06,2025-12-28,23,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-06-14,0.0,-4.824558165895671e-06,2025-12-28,24,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-06-21,0.0,-4.824558165895671e-06,2025-12-28,25,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-06-28,0.0,-4.824558165895671e-06,2025-12-28,26,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-07-05,0.0,-4.824558165895671e-06,2025-12-28,27,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-07-12,0.0,-4.824558165895671e-06,2025-12-28,28,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-07-19,0.0,-4.824558165895671e-06,2025-12-28,29,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-07-26,0.0,-4.824558165895671e-06,2025-12-28,30,4.824558165895671e-06,4.824558165895671e-06
4,AZITROMICINA 500MG,2026-08-02,0.0,-4.824558165895671e-06,2025-12-28,31,4.824558165895671e-06,4.824558165895671e-06
4,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.00979892865113674,2025-12-28,2,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-01-18,0.0,0.00979892865113674,2025-12-28,3,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.00979892865113674,2025-12-28,4,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.00979892865113674,2025-12-28,5,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-02-08,0.0,0.00979892865113674,2025-12-28,6,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-02-15,0.0,0.00979892865113674,2025-12-28,7,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-02-22,0.0,0.00979892865113674,2025-12-28,8,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-03-01,1.0,0.00979892865113674,2025-12-28,9,0.9902010713488633,0.9902010713488633
4,DIMENHIDRINATO 50MG,2026-03-08,0.0,0.00979892865113674,2025-12-28,10,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-03-15,0.0,0.00979892865113674,2025-12-28,11,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-03-22,0.0,0.00979892865113674,2025-12-28,12,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-03-29,0.0,0.00979892865113674,2025-12-28,13,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-04-05,0.0,0.00979892865113674,2025-12-28,14,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.00979892865113674,2025-12-28,15,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.00979892865113674,2025-12-28,16,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.00979892865113674,2025-12-28,17,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.00979892865113674,2025-12-28,18,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.00979892865113674,2025-12-28,19,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-05-17,1.0,0.00979892865113674,2025-12-28,20,0.9902010713488633,0.9902010713488633
4,DIMENHIDRINATO 50MG,2026-05-24,0.0,0.00979892865113674,2025-12-28,21,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-05-31,0.0,0.00979892865113674,2025-12-28,22,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-06-07,0.0,0.00979892865113674,2025-12-28,23,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.00979892865113674,2025-12-28,24,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.00979892865113674,2025-12-28,25,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-06-28,0.0,0.00979892865113674,2025-12-28,26,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-07-05,0.0,0.00979892865113674,2025-12-28,27,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-07-12,0.0,0.00979892865113674,2025-12-28,28,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-07-19,0.0,0.00979892865113674,2025-12-28,29,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-07-26,0.0,0.00979892865113674,2025-12-28,30,-0.00979892865113674,0.00979892865113674
4,DIMENHIDRINATO 50MG,2026-08-02,0.0,0.00979892865113674,2025-12-28,31,-0.00979892865113674,0.00979892865113674
4,ENALAPRIL 10MG,2026-01-11,0.0,0.1553347986179836,2025-12-28,2,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-01-18,0.0,0.1553347986179836,2025-12-28,3,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-01-25,1.0,0.1553347986179836,2025-12-28,4,0.8446652013820164,0.8446652013820164
4,ENALAPRIL 10MG,2026-02-01,0.0,0.1553347986179836,2025-12-28,5,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-02-08,0.0,0.1553347986179836,2025-12-28,6,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-02-15,0.0,0.1553347986179836,2025-12-28,7,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-02-22,0.0,0.1553347986179836,2025-12-28,8,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-03-01,1.0,0.1553347986179836,2025-12-28,9,0.8446652013820164,0.8446652013820164
4,ENALAPRIL 10MG,2026-03-08,0.0,0.1553347986179836,2025-12-28,10,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-03-15,1.0,0.1553347986179836,2025-12-28,11,0.8446652013820164,0.8446652013820164
4,ENALAPRIL 10MG,2026-03-22,0.0,0.1553347986179836,2025-12-28,12,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-03-29,1.0,0.1553347986179836,2025-12-28,13,0.8446652013820164,0.8446652013820164
4,ENALAPRIL 10MG,2026-04-05,1.0,0.1553347986179836,2025-12-28,14,0.8446652013820164,0.8446652013820164
4,ENALAPRIL 10MG,2026-04-12,0.0,0.1553347986179836,2025-12-28,15,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-04-19,0.0,0.1553347986179836,2025-12-28,16,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-04-26,0.0,0.1553347986179836,2025-12-28,17,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-05-03,0.0,0.1553347986179836,2025-12-28,18,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-05-10,0.0,0.1553347986179836,2025-12-28,19,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-05-17,0.0,0.1553347986179836,2025-12-28,20,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-05-24,0.0,0.1553347986179836,2025-12-28,21,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-05-31,0.0,0.1553347986179836,2025-12-28,22,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-06-07,0.0,0.1553347986179836,2025-12-28,23,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-06-14,1.0,0.1553347986179836,2025-12-28,24,0.8446652013820164,0.8446652013820164
4,ENALAPRIL 10MG,2026-06-21,0.0,0.1553347986179836,2025-12-28,25,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-06-28,0.0,0.1553347986179836,2025-12-28,26,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-07-05,0.0,0.1553347986179836,2025-12-28,27,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-07-12,0.0,0.1553347986179836,2025-12-28,28,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-07-19,0.0,0.1553347986179836,2025-12-28,29,-0.1553347986179836,0.1553347986179836
4,ENALAPRIL 10MG,2026-07-26,1.0,0.1553347986179836,2025-12-28,30,0.8446652013820164,0.8446652013820164
4,IBUPROFENO TABX800,2026-01-11,0.0,-4.824558165895671e-06,2025-12-28,2,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-01-18,0.0,-4.824558165895671e-06,2025-12-28,3,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-01-25,0.0,-4.824558165895671e-06,2025-12-28,4,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-02-01,0.0,-4.824558165895671e-06,2025-12-28,5,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-02-08,0.0,-4.824558165895671e-06,2025-12-28,6,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-02-15,0.0,-4.824558165895671e-06,2025-12-28,7,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-02-22,0.0,-4.824558165895671e-06,2025-12-28,8,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-03-01,0.0,-4.824558165895671e-06,2025-12-28,9,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-03-08,0.0,-4.824558165895671e-06,2025-12-28,10,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-03-15,0.0,-4.824558165895671e-06,2025-12-28,11,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-03-22,0.0,-4.824558165895671e-06,2025-12-28,12,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-03-29,0.0,-4.824558165895671e-06,2025-12-28,13,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-04-05,0.0,-4.824558165895671e-06,2025-12-28,14,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-04-12,0.0,-4.824558165895671e-06,2025-12-28,15,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-04-19,0.0,-4.824558165895671e-06,2025-12-28,16,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-04-26,0.0,-4.824558165895671e-06,2025-12-28,17,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-05-03,0.0,-4.824558165895671e-06,2025-12-28,18,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-05-10,0.0,-4.824558165895671e-06,2025-12-28,19,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-05-17,0.0,-4.824558165895671e-06,2025-12-28,20,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-05-24,0.0,-4.824558165895671e-06,2025-12-28,21,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-05-31,0.0,-4.824558165895671e-06,2025-12-28,22,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-06-07,0.0,-4.824558165895671e-06,2025-12-28,23,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-06-14,0.0,-4.824558165895671e-06,2025-12-28,24,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-06-21,0.0,-4.824558165895671e-06,2025-12-28,25,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-06-28,0.0,-4.824558165895671e-06,2025-12-28,26,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-07-05,0.0,-4.824558165895671e-06,2025-12-28,27,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-07-12,0.0,-4.824558165895671e-06,2025-12-28,28,4.824558165895671e-06,4.824558165895671e-06
4,IBUPROFENO TABX800,2026-07-19,0.0,-4.824558165895671e-06,2025-12-28,29,4.824558165895671e-06,4.824558165895671e-06
4,LOPERAMIDA 2MG,2026-01-11,0.0,-4.824558165895704e-06,2025-12-28,2,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-01-18,0.0,-4.824558165895704e-06,2025-12-28,3,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-01-25,0.0,-4.824558165895704e-06,2025-12-28,4,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-02-01,0.0,-4.824558165895704e-06,2025-12-28,5,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-02-08,0.0,-4.824558165895704e-06,2025-12-28,6,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-02-15,0.0,-4.824558165895704e-06,2025-12-28,7,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-02-22,0.0,-4.824558165895704e-06,2025-12-28,8,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-03-01,0.0,-4.824558165895704e-06,2025-12-28,9,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-03-08,0.0,-4.824558165895704e-06,2025-12-28,10,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-03-15,0.0,-4.824558165895704e-06,2025-12-28,11,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-03-22,0.0,-4.824558165895704e-06,2025-12-28,12,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-03-29,0.0,-4.824558165895704e-06,2025-12-28,13,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-04-05,0.0,-4.824558165895704e-06,2025-12-28,14,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-04-12,0.0,-4.824558165895704e-06,2025-12-28,15,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-04-19,0.0,-4.824558165895704e-06,2025-12-28,16,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-04-26,0.0,-4.824558165895704e-06,2025-12-28,17,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-05-03,0.0,-4.824558165895704e-06,2025-12-28,18,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-05-10,0.0,-4.824558165895704e-06,2025-12-28,19,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-05-17,0.0,-4.824558165895704e-06,2025-12-28,20,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-05-24,0.0,-4.824558165895704e-06,2025-12-28,21,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-05-31,0.0,-4.824558165895704e-06,2025-12-28,22,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-06-07,0.0,-4.824558165895704e-06,2025-12-28,23,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-06-14,0.0,-4.824558165895704e-06,2025-12-28,24,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-06-21,0.0,-4.824558165895704e-06,2025-12-28,25,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-06-28,0.0,-4.824558165895704e-06,2025-12-28,26,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-07-05,0.0,-4.824558165895704e-06,2025-12-28,27,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-07-12,0.0,-4.824558165895704e-06,2025-12-28,28,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-07-19,0.0,-4.824558165895704e-06,2025-12-28,29,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-07-26,0.0,-4.824558165895704e-06,2025-12-28,30,4.824558165895704e-06,4.824558165895704e-06
4,LOPERAMIDA 2MG,2026-08-02,0.0,-4.824558165895704e-06,2025-12-28,31,4.824558165895704e-06,4.824558165895704e-06
4,METFORMINA 850MG,2026-01-11,0.0,0.13829271413833963,2025-12-28,2,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-01-18,0.0,0.13829271413833963,2025-12-28,3,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-01-25,0.0,0.13829271413833963,2025-12-28,4,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-02-01,1.0,0.13829271413833963,2025-12-28,5,0.8617072858616603,0.8617072858616603
4,METFORMINA 850MG,2026-02-08,0.0,0.13829271413833963,2025-12-28,6,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-02-15,0.0,0.13829271413833963,2025-12-28,7,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-02-22,0.0,0.13829271413833963,2025-12-28,8,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-03-01,0.0,0.13829271413833963,2025-12-28,9,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-03-08,0.0,0.13829271413833963,2025-12-28,10,-0.13829271413833963,0.13829271413833963
4,METFORMINA 850MG,2026-03-15,0.0,0.13829271413833963,2025-12-28,11,-0.13829271413833963,0.13829271413833963
